yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,DivWin,WCWin,LgWin,WSWin,R,AB,H,X2B,X3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro,payroll
1988,NL,MON,WSN,E,3,163,81,81,81,N,NA,N,N,628,5573,1400,260,48,107,454,1053,189,89,32,44,592,508,3.08,18,12,43,4448,1310,122,476,923,142,145,0.978,Montreal Expos,Stade Olympique,1478659,104,104,MON,MON,MON,9603333
1988,AL,NYA,NYY,E,5,161,80,85,76,N,NA,N,N,772,5592,1469,272,12,148,588,935,146,39,30,51,748,689,4.26,16,5,43,4368,1512,157,487,861,134,161,0.978,New York Yankees,Yankee Stadium II,2633701,99,100,NYY,NYA,NYA,19441152
1988,NL,NYN,NYM,E,1,160,80,100,60,Y,NA,N,N,703,5408,1387,251,24,152,544,842,140,51,32,56,532,465,2.91,31,22,46,4317,1253,78,404,1100,115,127,0.981,New York Mets,Shea Stadium,3055445,95,94,NYM,NYN,NYN,15269314
1988,AL,OAK,OAK,W,1,162,81,104,58,Y,NA,Y,N,800,5602,1474,251,22,156,580,926,129,54,65,55,620,569,3.44,22,9,64,4468,1376,116,553,983,105,151,0.983,Oakland Athletics,Oakland Coliseum,2287335,97,96,OAK,OAK,OAK,9690000
1988,NL,PHI,PHI,E,6,162,81,65,96,N,NA,N,N,597,5403,1294,246,31,106,489,981,112,49,47,48,734,659,4.14,16,6,36,4299,1447,118,628,859,145,139,0.976,Philadelphia Phillies,Veterans Stadium,1990041,101,103,PHI,PHI,PHI,13838000
1988,NL,PIT,PIT,E,2,160,81,85,75,N,NA,N,N,651,5379,1327,240,45,110,553,947,119,60,32,60,616,555,3.47,12,11,46,4322,1349,108,469,790,125,128,0.98,Pittsburgh Pirates,Three Rivers Stadium,1866713,98,98,PIT,PIT,PIT,5998500
1988,NL,SDN,SDP,W,3,161,81,83,78,N,NA,N,N,594,5366,1325,205,35,94,494,892,123,50,21,45,583,528,3.28,30,9,39,4347,1332,112,439,885,120,147,0.981,San Diego Padres,Jack Murphy Stadium,1506896,99,99,SDP,SDN,SDN,9561002
1988,AL,SEA,SEA,W,7,161,81,68,93,N,NA,N,N,664,5436,1397,271,27,148,461,787,95,61,38,42,744,659,4.15,28,11,28,4284,1385,144,558,981,123,168,0.98,Seattle Mariners,Kingdome,1022398,104,105,SEA,SEA,SEA,7342450
1988,NL,SFN,SFG,W,4,162,81,83,79,N,NA,N,N,670,5450,1353,227,44,113,550,1023,121,78,33,51,626,550,3.39,25,13,42,4387,1323,99,422,875,129,145,0.98,San Francisco Giants,Candlestick Park,1785297,96,95,SFG,SFN,SFN,12380000
1988,NL,SLN,STL,E,5,162,81,76,86,N,NA,N,N,578,5518,1373,207,33,71,484,827,234,64,22,48,633,567,3.47,17,14,42,4412,1387,91,486,881,121,131,0.981,St. Louis Cardinals,Busch Stadium II,2892799,101,101,STL,SLN,SLN,12880000
1988,AL,TEX,TEX,W,6,161,81,70,91,N,NA,N,N,637,5479,1378,227,39,112,542,1022,130,57,35,53,735,647,4.05,41,11,31,4316,1310,129,654,912,131,145,0.979,Texas Rangers,Arlington Stadium,1581901,102,103,TEX,TEX,TEX,5342131
1988,AL,TOR,TOR,E,3,162,81,87,75,N,NA,N,N,763,5557,1491,271,47,158,521,935,107,36,31,50,680,611,3.8,16,17,47,4347,1404,143,528,904,110,170,0.982,Toronto Blue Jays,Exhibition Stadium,2595175,100,99,TOR,TOR,TOR,12241225
1989,NL,ATL,ATL,W,6,161,79,63,97,N,NA,N,N,584,5463,1281,201,22,128,485,996,83,54,24,42,680,595,3.7,15,8,33,4343,1370,114,468,966,152,124,0.976,Atlanta Braves,Atlanta-Fulton County Stadium,984930,102,104,ATL,ATL,ATL,11112334
1989,AL,BAL,BAL,E,2,162,81,87,75,N,NA,N,N,708,5440,1369,238,33,129,593,957,118,55,30,47,686,644,4,16,7,44,4345,1518,134,486,676,87,163,0.986,Baltimore Orioles,Memorial Stadium,2535208,96,97,BAL,BAL,BAL,8275167
1989,AL,BOS,BOS,E,3,162,81,83,79,N,NA,N,N,774,5666,1571,326,30,108,643,755,56,35,36,58,735,650,4.01,14,9,42,4381,1448,131,548,1054,127,162,0.98,Boston Red Sox,Fenway Park II,2510012,107,106,BOS,BOS,BOS,17481748
1989,AL,CAL,ANA,W,3,162,81,91,71,N,NA,N,N,669,5545,1422,208,37,145,429,1011,89,40,28,46,578,530,3.28,32,20,38,4363,1384,113,465,897,96,173,0.985,California Angels,Anaheim Stadium,2647291,98,98,CAL,CAL,CAL,15097833
1989,AL,CHA,CHW,W,7,161,80,69,92,N,NA,N,N,693,5504,1493,262,36,94,464,873,97,52,28,51,750,668,4.23,9,5,46,4266,1472,144,539,778,151,176,0.975,Chicago White Sox,Comiskey Park,1045651,97,98,CHW,CHA,CHA,7265410
1989,NL,CHN,CHC,E,1,162,81,93,69,Y,NA,N,N,702,5513,1438,235,45,124,472,921,136,57,26,50,623,556,3.43,18,10,55,4381,1369,106,532,918,124,130,0.98,Chicago Cubs,Wrigley Field,2491942,108,108,CHC,CHN,CHN,10668000
1989,NL,CIN,CIN,W,5,162,81,75,87,N,NA,N,N,632,5520,1362,243,28,128,493,1028,128,71,30,49,691,607,3.73,16,9,37,4393,1404,125,559,981,121,108,0.98,Cincinnati Reds,Riverfront Stadium,1979320,104,103,CIN,CIN,CIN,11072000
1989,AL,CLE,CLE,E,6,162,81,73,89,N,NA,N,N,604,5463,1340,221,26,127,499,934,74,51,35,41,654,589,3.65,23,13,38,4359,1423,107,452,844,118,126,0.981,Cleveland Indians,Cleveland Stadium,1285542,101,102,CLE,CLE,CLE,9094500
1989,AL,DET,DET,E,7,162,81,59,103,N,NA,N,N,617,5432,1315,198,24,116,585,899,103,50,37,43,816,719,4.53,24,4,26,4282,1514,150,652,831,130,153,0.979,Detroit Tigers,Tiger Stadium,1543656,98,99,DET,DET,DET,15146404
1989,NL,HOU,HOU,W,3,162,82,86,76,N,NA,N,N,647,5516,1316,239,28,97,530,860,144,62,27,44,669,599,3.64,19,12,38,4438,1379,105,551,965,142,121,0.977,Houston Astros,Astrodome,1834908,97,97,HOU,HOU,HOU,15029500
1989,AL,KCA,KCR,W,2,162,81,92,70,N,NA,N,N,690,5475,1428,227,41,101,554,897,154,51,29,50,635,572,3.55,27,13,38,4355,1415,86,455,978,114,139,0.982,Kansas City Royals,Royals Stadium,2477700,100,100,KCR,KCA,KCA,18683568
1989,NL,LAN,LAD,W,4,160,81,77,83,N,NA,N,N,554,5465,1313,241,17,89,507,885,81,54,27,41,536,479,2.95,25,19,36,4390,1278,95,504,1052,118,153,0.981,Los Angeles Dodgers,Dodger Stadium,2944653,99,98,LAD,LAN,LAN,21071562
1989,AL,MIN,MIN,W,5,162,81,80,82,N,NA,N,N,740,5581,1542,278,35,117,478,743,111,53,39,58,738,680,4.28,19,8,38,4288,1495,139,500,851,107,141,0.982,Minnesota Twins,Hubert H Humphrey Metrodome,2277438,107,107,MIN,MIN,MIN,15531666
1989,AL,ML4,MIL,E,4,162,81,81,81,N,NA,N,N,707,5473,1415,235,32,126,455,791,165,62,50,54,679,604,3.8,16,8,45,4297,1463,129,457,812,155,164,0.975,Milwaukee Brewers,County Stadium,1970735,99,99,MIL,MIL,MIL,11533000
1989,NL,MON,WSN,E,4,162,81,81,81,N,NA,N,N,632,5482,1353,267,30,100,572,958,160,70,35,46,630,567,3.48,20,13,35,4405,1344,120,519,1059,136,126,0.979,Montreal Expos,Stade Olympique,1783533,102,101,MON,MON,MON,13807389
1989,AL,NYA,NYY,E,5,161,81,74,87,N,NA,N,N,698,5458,1470,229,23,130,502,831,137,60,27,49,792,708,4.5,15,9,44,4244,1550,150,521,787,122,183,0.98,New York Yankees,Yankee Stadium II,2170485,99,99,NYY,NYA,NYA,17114375
1989,NL,NYN,NYM,E,2,162,81,87,75,N,NA,N,N,683,5489,1351,280,21,147,504,934,158,53,33,48,595,532,3.29,24,12,38,4363,1260,115,532,1108,144,110,0.976,New York Mets,Shea Stadium,2918710,95,93,NYM,NYN,NYN,19885071
1989,AL,OAK,OAK,W,1,162,81,99,63,Y,NA,Y,Y,712,5416,1414,220,25,127,562,855,157,55,34,62,576,497,3.09,17,20,57,4345,1287,103,510,930,129,159,0.979,Oakland Athletics,Oakland Coliseum,2667225,97,95,OAK,OAK,OAK,15613070
1989,NL,PHI,PHI,E,6,163,81,67,95,N,NA,N,N,629,5447,1324,215,36,123,558,926,106,50,22,42,735,644,4.04,10,10,33,4300,1408,127,613,899,133,136,0.979,Philadelphia Phillies,Veterans Stadium,1861985,99,101,PHI,PHI,PHI,10604000
1989,NL,PIT,PIT,E,5,164,81,74,88,N,NA,N,N,637,5539,1334,263,53,95,563,914,155,69,24,51,680,602,3.64,20,9,40,4463,1394,121,539,827,160,130,0.975,Pittsburgh Pirates,Three Rivers Stadium,1374141,96,96,PIT,PIT,PIT,12737500
1989,NL,SDN,SDP,W,2,162,81,89,73,N,NA,N,N,642,5422,1360,215,32,120,552,1013,136,67,9,41,626,547,3.38,21,11,52,4372,1359,133,481,933,154,147,0.976,San Diego Padres,Jack Murphy Stadium,2009031,101,101,SDP,SDN,SDN,14195000
1989,AL,SEA,SEA,W,6,162,81,73,89,N,NA,N,N,694,5512,1417,237,29,134,489,838,81,55,45,52,728,639,4,15,10,44,4314,1422,114,560,897,143,168,0.977,Seattle Mariners,Kingdome,1298443,103,104,SEA,SEA,SEA,9779500
1989,NL,SFN,SFG,W,1,162,81,92,70,Y,NA,Y,N,699,5469,1365,241,52,141,508,1071,87,54,40,39,600,535,3.3,12,16,47,4371,1320,120,471,802,114,135,0.982,San Francisco Giants,Candlestick Park,2059701,97,96,SFG,SFN,SFN,14962834
1989,NL,SLN,STL,E,3,164,83,86,76,N,NA,N,N,632,5492,1418,263,47,73,507,848,155,54,21,43,608,546,3.36,18,18,43,4383,1330,84,482,844,112,134,0.982,St. Louis Cardinals,Busch Stadium II,3080980,103,103,STL,SLN,SLN,16078833
1989,AL,TEX,TEX,W,4,162,81,83,79,N,NA,N,N,695,5458,1433,260,46,122,503,989,101,49,34,40,714,623,3.91,26,7,44,4303,1279,119,654,1112,136,137,0.978,Texas Rangers,Arlington Stadium,2043993,102,102,TEX,TEX,TEX,11893781
1989,AL,TOR,TOR,E,1,162,81,89,73,Y,NA,N,N,731,5581,1449,265,40,142,521,923,144,58,31,53,651,584,3.58,12,12,38,4401,1408,99,478,849,127,164,0.98,Toronto Blue Jays,Exhibition Stadium /Skydome,3375883,94,94,TOR,TOR,TOR,16261666
1990,NL,ATL,ATL,W,6,162,81,65,97,N,NA,N,N,682,5504,1376,263,26,162,473,1010,92,55,27,31,821,727,4.58,17,8,30,4289,1527,128,579,938,158,133,0.974,Atlanta Braves,Atlanta-Fulton County Stadium,980129,105,106,ATL,ATL,ATL,14555501
1990,AL,BAL,BAL,E,5,161,80,76,85,N,NA,N,N,669,5410,1328,234,22,132,660,962,94,52,40,41,698,644,4.04,10,5,43,4306,1445,161,537,776,93,151,0.985,Baltimore Orioles,Memorial Stadium,2415189,97,98,BAL,BAL,BAL,9680084
1990,AL,BOS,BOS,E,1,162,81,88,74,Y,NA,N,N,699,5516,1502,298,31,106,598,795,53,52,28,44,664,596,3.72,15,13,44,4326,1439,92,519,997,123,154,0.98,Boston Red Sox,Fenway Park II,2528986,105,105,BOS,BOS,BOS,20558333
1990,AL,CAL,ANA,W,4,162,81,80,82,N,NA,N,N,690,5570,1448,237,27,147,566,1000,69,43,28,45,706,613,3.79,21,13,42,4362,1482,106,544,944,142,186,0.978,California Angels,Anaheim Stadium,2555688,97,97,CAL,CAL,CAL,21720000
1990,AL,CHA,CHW,W,2,162,80,94,68,N,NA,N,N,682,5402,1393,251,44,106,478,903,140,90,36,47,633,581,3.61,17,10,68,4348,1313,106,548,914,124,169,0.98,Chicago White Sox,Comiskey Park,2002357,98,98,CHW,CHA,CHA,9491500
1990,NL,CHN,CHC,E,4,162,81,77,85,N,NA,N,N,690,5600,1474,240,36,136,406,869,151,50,30,51,774,695,4.34,13,7,42,4328,1510,121,572,877,124,136,0.98,Chicago Cubs,Wrigley Field,2243791,108,108,CHC,CHN,CHN,13624000
1990,NL,CIN,CIN,W,1,162,81,91,71,Y,NA,Y,Y,693,5525,1466,284,40,125,466,913,166,66,42,42,597,549,3.39,14,12,50,4369,1338,124,543,1029,102,126,0.983,Cincinnati Reds,Riverfront Stadium,2400892,105,105,CIN,CIN,CIN,14370000
1990,AL,CLE,CLE,E,4,162,81,77,85,N,NA,N,N,732,5485,1465,266,41,110,458,836,107,52,29,61,737,676,4.26,12,10,47,4282,1491,163,518,860,117,146,0.981,Cleveland Indians,Cleveland Stadium,1225240,100,100,CLE,CLE,CLE,14487000
1990,AL,DET,DET,E,3,162,81,79,83,N,NA,N,N,750,5479,1418,241,32,172,634,952,82,57,34,41,754,697,4.39,15,12,45,4291,1401,154,661,856,131,178,0.979,Detroit Tigers,Tiger Stadium,1495785,101,102,DET,DET,DET,17593238
1990,NL,HOU,HOU,W,4,162,81,75,87,N,NA,N,N,573,5379,1301,209,32,94,548,997,179,83,28,41,656,581,3.61,12,6,37,4350,1396,130,496,854,131,124,0.978,Houston Astros,Astrodome,1310927,97,98,HOU,HOU,HOU,18330000
1990,AL,KCA,KCR,W,6,161,81,75,86,N,NA,N,N,707,5488,1465,316,44,100,498,879,107,62,27,54,709,621,3.93,18,8,33,4262,1449,116,560,1006,122,161,0.98,Kansas City Royals,Royals Stadium,2244956,98,98,KCR,KCA,KCA,23361084
1990,NL,LAN,LAD,W,2,162,81,86,76,N,NA,N,N,728,5491,1436,222,27,129,538,952,141,65,31,48,685,596,3.72,29,12,29,4326,1364,137,478,1021,130,123,0.979,Los Angeles Dodgers,Dodger Stadium,3002396,98,97,LAD,LAN,LAN,21318704
1990,AL,MIN,MIN,W,7,162,81,74,88,N,NA,N,N,666,5499,1458,281,39,100,445,749,96,53,53,49,729,658,4.12,13,13,43,4307,1509,134,489,872,101,161,0.983,Minnesota Twins,Hubert H Humphrey Metrodome,1751584,107,107,MIN,MIN,MIN,14602000
1990,AL,ML4,MIL,E,6,162,81,74,88,N,NA,N,N,732,5503,1408,247,36,128,519,821,164,72,33,71,760,655,4.08,23,13,42,4335,1558,121,469,771,149,152,0.976,Milwaukee Brewers,County Stadium,1752900,99,99,MIL,MIL,MIL,19719167
1990,NL,MON,WSN,E,3,162,81,85,77,N,NA,N,N,662,5453,1363,227,43,114,576,1024,235,99,26,47,598,551,3.37,18,11,50,4420,1349,127,510,991,110,134,0.982,Montreal Expos,Stade Olympique,1373087,96,96,MON,MON,MON,16586388
1990,AL,NYA,NYY,E,7,162,81,67,95,N,NA,N,N,603,5483,1322,208,19,147,427,1027,119,45,53,36,749,676,4.21,15,6,41,4334,1430,144,618,909,126,164,0.98,New York Yankees,Yankee Stadium II,2006436,100,102,NYY,NYA,NYA,20912318
1990,NL,NYN,NYM,E,2,162,81,91,71,N,NA,N,N,775,5504,1410,278,21,172,536,851,110,33,32,56,613,548,3.43,18,14,41,4320,1339,119,444,1217,132,107,0.978,New York Mets,Shea Stadium,2732745,100,99,NYM,NYN,NYN,21722834
1990,AL,OAK,OAK,W,1,162,81,103,59,Y,NA,Y,N,733,5433,1379,209,22,164,651,992,141,54,46,48,570,514,3.18,18,16,64,4368,1287,123,494,831,87,152,0.986,Oakland Athletics,Oakland Coliseum,2900217,96,95,OAK,OAK,OAK,19887501
1990,NL,PHI,PHI,E,4,162,81,77,85,N,NA,N,N,646,5535,1410,237,27,103,582,915,108,35,30,39,729,655,4.07,18,7,35,4347,1381,124,651,840,117,150,0.981,Philadelphia Phillies,Veterans Stadium,1992484,99,100,PHI,PHI,PHI,13173667
1990,NL,PIT,PIT,E,1,162,81,95,67,Y,NA,N,N,733,5388,1395,288,42,138,582,914,137,52,24,66,619,546,3.4,18,8,43,4341,1367,135,413,848,134,125,0.979,Pittsburgh Pirates,Three Rivers Stadium,2049908,96,95,PIT,PIT,PIT,15556000
1990,NL,SDN,SDP,W,4,162,81,75,87,N,NA,N,N,673,5554,1429,243,35,123,509,902,138,59,28,48,673,597,3.68,21,12,35,4385,1437,147,507,928,141,141,0.977,San Diego Padres,Jack Murphy Stadium,1856396,101,101,SDP,SDN,SDN,17588334
1990,AL,SEA,SEA,W,5,162,81,77,85,N,NA,N,N,640,5474,1419,251,26,107,596,749,105,51,40,54,680,592,3.69,21,7,41,4330,1319,120,606,1064,130,152,0.979,Seattle Mariners,Kingdome,1509727,101,101,SEA,SEA,SEA,12553667
1990,NL,SFN,SFG,W,3,162,81,85,77,N,NA,N,N,719,5573,1459,221,35,152,488,973,109,56,33,45,710,655,4.08,14,6,45,4339,1477,131,553,788,107,148,0.983,San Francisco Giants,Candlestick Park,1975528,96,96,SFG,SFN,SFN,19335333
1990,NL,SLN,STL,E,6,162,81,70,92,N,NA,N,N,599,5462,1398,255,41,73,517,844,221,74,21,50,698,621,3.87,8,13,39,4330,1432,98,475,833,130,114,0.979,St. Louis Cardinals,Busch Stadium II,2573225,100,100,STL,SLN,SLN,20523334
1990,AL,TEX,TEX,W,3,162,82,83,79,N,NA,N,N,676,5469,1416,257,27,110,575,1054,115,48,34,44,696,615,3.83,25,9,36,4334,1343,113,623,997,133,161,0.979,Texas Rangers,Arlington Stadium,2057911,100,101,TEX,TEX,TEX,14874372
1990,AL,TOR,TOR,E,2,162,81,86,76,N,NA,N,N,767,5589,1479,263,50,167,526,970,111,52,28,62,661,620,3.84,6,9,48,4362,1434,143,445,892,86,144,0.986,Toronto Blue Jays,Skydome,3885284,106,105,TOR,TOR,TOR,17756834
1991,NL,ATL,ATL,W,1,162,81,94,68,Y,NA,Y,N,749,5456,1407,255,30,141,563,906,165,76,32,45,644,563,3.49,18,7,48,4358,1304,118,481,969,138,122,0.978,Atlanta Braves,Atlanta-Fulton County Stadium,2140217,106,106,ATL,ATL,ATL,18403500
1991,AL,BAL,BAL,E,6,162,81,67,95,N,NA,N,N,686,5604,1421,256,29,170,528,974,50,33,33,45,796,743,4.59,8,8,42,4373,1534,147,504,868,91,172,0.985,Baltimore Orioles,Memorial Stadium,2552753,96,97,BAL,BAL,BAL,17519000
1991,AL,BOS,BOS,E,2,162,81,84,78,N,NA,N,N,731,5530,1486,305,25,126,593,820,59,39,32,51,712,642,4.01,15,13,45,4319,1405,147,530,999,116,165,0.981,Boston Red Sox,Fenway Park II,2562435,105,105,BOS,BOS,BOS,35167500
1991,AL,CAL,ANA,W,7,162,81,81,81,N,NA,N,N,653,5470,1396,245,29,115,448,928,94,56,38,31,649,591,3.69,18,10,50,4325,1351,141,543,990,102,156,0.984,California Angels,Anaheim Stadium,2416236,99,100,CAL,CAL,CAL,33060001
1991,AL,CHA,CHW,W,2,162,81,87,75,N,NA,N,N,758,5594,1464,226,39,139,610,896,134,74,37,41,681,622,3.79,28,8,40,4434,1302,154,601,923,116,151,0.982,Chicago White Sox,Comiskey Park II,2934154,98,97,CHW,CHA,CHA,16919667
1991,NL,CHN,CHC,E,4,160,83,77,83,N,NA,N,N,695,5522,1395,232,26,159,442,879,123,64,36,55,734,653,4.03,12,4,40,4370,1415,117,542,927,113,120,0.982,Chicago Cubs,Wrigley Field,2314250,104,105,CHC,CHN,CHN,23175667
1991,NL,CIN,CIN,W,5,162,81,74,88,N,NA,N,N,689,5501,1419,250,27,164,488,1006,124,56,32,41,691,613,3.83,7,11,43,4320,1372,127,560,997,125,131,0.979,Cincinnati Reds,Riverfront Stadium,2372377,104,104,CIN,CIN,CIN,26305333
1991,AL,CLE,CLE,E,7,162,82,57,105,N,NA,N,N,576,5470,1390,236,26,79,449,888,84,58,43,46,759,678,4.23,22,8,33,4324,1551,110,441,862,149,150,0.976,Cleveland Indians,Cleveland Stadium,1051863,101,102,CLE,CLE,CLE,17635000
1991,AL,DET,DET,E,2,162,81,84,78,N,NA,N,N,817,5547,1372,259,26,209,699,1185,109,47,31,44,794,726,4.51,18,8,38,4351,1570,148,593,739,104,171,0.983,Detroit Tigers,Tiger Stadium,1641661,102,102,DET,DET,DET,23838333
1991,NL,HOU,HOU,W,6,162,81,65,97,N,NA,N,N,605,5504,1345,240,43,79,502,1027,125,68,35,43,717,646,4,7,13,36,4359,1347,129,651,1033,161,129,0.974,Houston Astros,Astrodome,1196152,93,94,HOU,HOU,HOU,12852500
1991,AL,KCA,KCR,W,6,162,81,82,80,N,NA,N,N,727,5584,1475,290,41,117,523,969,119,68,35,47,722,639,3.92,17,12,41,4398,1473,105,529,1004,125,141,0.98,Kansas City Royals,Royals Stadium,2161537,100,101,KCR,KCA,KCA,26319834
1991,NL,LAN,LAD,W,2,162,81,93,69,N,NA,N,N,665,5408,1366,191,29,108,583,957,126,68,28,46,565,496,3.06,15,14,40,4374,1312,96,500,1028,123,126,0.98,Los Angeles Dodgers,Dodger Stadium,3348170,98,97,LAD,LAN,LAN,32790664
1991,AL,MIN,MIN,W,1,162,81,95,67,Y,NA,Y,Y,776,5556,1557,270,42,140,526,747,107,68,40,49,652,595,3.69,21,12,53,4348,1402,139,488,876,95,161,0.985,Minnesota Twins,Hubert H Humphrey Metrodome,2293842,105,104,MIN,MIN,MIN,23361833
1991,AL,ML4,MIL,E,4,162,80,83,79,N,NA,N,N,799,5611,1523,247,53,116,556,802,106,68,23,66,744,674,4.14,23,11,41,4391,1498,147,527,859,118,176,0.981,Milwaukee Brewers,County Stadium,1478729,98,98,MIL,MIL,MIL,23115500
1991,NL,MON,WSN,E,6,161,68,71,90,N,NA,N,N,579,5412,1329,236,42,95,484,1056,221,100,28,47,655,583,3.64,12,14,39,4321,1304,111,584,909,133,128,0.979,Montreal Expos,Stade Olympique,934742,99,99,MON,MON,MON,10732333
1991,AL,NYA,NYY,E,5,162,81,71,91,N,NA,N,N,674,5541,1418,249,19,147,473,861,109,36,39,50,777,709,4.42,3,11,37,4332,1510,152,506,936,133,181,0.979,New York Yankees,Yankee Stadium II,1863733,100,101,NYY,NYA,NYA,27344168
1991,NL,NYN,NYM,E,5,161,82,77,84,N,NA,N,N,640,5359,1305,250,24,117,578,789,153,70,27,52,646,568,3.56,12,11,39,4312,1403,108,410,1028,143,112,0.977,New York Mets,Shea Stadium,2284484,99,99,NYM,NYN,NYN,32590001
1991,AL,OAK,OAK,W,4,162,81,84,78,N,NA,N,N,760,5410,1342,246,19,159,642,981,151,64,50,49,776,734,4.57,14,10,49,4333,1425,155,655,892,107,150,0.982,Oakland Athletics,Oakland Coliseum,2713493,94,93,OAK,OAK,OAK,36999167
1991,NL,PHI,PHI,E,3,162,83,78,84,N,NA,N,N,629,5521,1332,248,33,111,490,1026,92,30,21,49,680,628,3.86,16,11,35,4389,1346,111,670,988,119,111,0.981,Philadelphia Phillies,Veterans Stadium,2050012,99,99,PHI,PHI,PHI,22487332
1991,NL,PIT,PIT,E,1,162,84,98,64,Y,NA,N,N,768,5449,1433,259,50,126,620,901,124,46,35,66,632,557,3.44,18,11,51,4370,1411,117,401,919,120,134,0.981,Pittsburgh Pirates,Three Rivers Stadium,2065302,99,98,PIT,PIT,PIT,23634667
1991,NL,SDN,SDP,W,3,162,81,84,78,N,NA,N,N,636,5408,1321,204,36,121,501,1069,101,64,32,38,646,577,3.57,14,11,47,4358,1385,139,457,921,113,130,0.982,San Diego Padres,Jack Murphy Stadium,1804289,103,103,SDP,SDN,SDN,22150001
1991,AL,SEA,SEA,W,5,162,81,83,79,N,NA,N,N,702,5494,1400,268,29,126,588,811,97,44,37,62,674,616,3.79,10,13,48,4393,1387,136,628,1003,110,187,0.983,Seattle Mariners,Kingdome,2147905,100,100,SEA,SEA,SEA,15691833
1991,NL,SFN,SFG,W,4,162,81,75,87,N,NA,N,N,649,5463,1345,215,48,141,471,973,95,57,40,33,697,646,4.03,10,10,45,4326,1397,143,544,905,109,151,0.982,San Francisco Giants,Candlestick Park,1737478,96,97,SFG,SFN,SFN,30967666
1991,NL,SLN,STL,E,2,162,84,84,78,N,NA,N,N,651,5362,1366,239,53,68,532,857,202,110,21,47,648,588,3.69,9,5,51,4306,1367,114,454,822,107,133,0.982,St. Louis Cardinals,Busch Stadium II,2448699,100,100,STL,SLN,SLN,21860001
1991,AL,TEX,TEX,W,3,162,81,85,77,N,NA,N,N,829,5703,1539,288,31,177,596,1039,102,50,42,41,814,734,4.47,9,10,41,4437,1486,151,662,1022,134,138,0.979,Texas Rangers,Arlington Stadium,2297720,98,99,TEX,TEX,TEX,18224500
1991,AL,TOR,TOR,E,1,162,81,91,71,Y,NA,N,N,684,5489,1412,295,45,133,499,1043,148,53,58,65,622,569,3.5,10,16,60,4388,1301,121,523,971,127,115,0.98,Toronto Blue Jays,Skydome,4001527,104,103,TOR,TOR,TOR,19902417
1992,NL,ATL,ATL,W,1,162,81,98,64,Y,NA,Y,N,682,5480,1391,223,48,138,493,924,126,60,26,50,569,510,3.14,26,24,41,4380,1321,89,489,948,109,121,0.982,Atlanta Braves,Atlanta-Fulton County Stadium,3077400,107,105,ATL,ATL,ATL,34625333
1992,AL,BAL,BAL,E,3,162,81,89,73,N,NA,N,N,705,5485,1423,243,36,148,647,827,89,48,51,59,656,616,3.79,20,16,48,4392,1419,124,518,846,93,168,0.985,Baltimore Orioles,Oriole Park at Camden Yards,3567819,102,101,BAL,BAL,BAL,23780667
1992,AL,BOS,BOS,E,7,162,81,73,89,N,NA,N,N,599,5461,1343,259,21,84,591,865,44,48,31,43,669,577,3.58,22,13,39,4346,1403,107,535,943,139,170,0.978,Boston Red Sox,Fenway Park II,2468574,106,107,BOS,BOS,BOS,43610584
1992,AL,CAL,ANA,W,5,162,81,72,90,N,NA,N,N,579,5364,1306,202,20,88,416,882,160,101,40,40,671,617,3.84,26,13,42,4338,1449,130,532,888,134,172,0.979,California Angels,Anaheim Stadium,2065444,100,101,CAL,CAL,CAL,34749334
1992,AL,CHA,CHW,W,3,162,82,86,76,N,NA,N,N,738,5498,1434,269,36,110,622,784,160,57,31,69,690,621,3.82,21,5,52,4385,1400,123,550,810,129,134,0.979,Chicago White Sox,Comiskey Park II,2681156,99,99,CHW,CHA,CHA,30160833
1992,NL,CHN,CHC,E,4,162,81,78,84,N,NA,N,N,593,5590,1420,221,41,104,417,816,77,51,31,40,624,554,3.39,16,11,37,4407,1337,107,575,901,114,142,0.982,Chicago Cubs,Wrigley Field,2126720,102,103,CHC,CHN,CHN,29829686
1992,NL,CIN,CIN,W,2,162,81,90,72,N,NA,N,N,660,5460,1418,281,44,99,563,888,125,65,21,52,609,558,3.46,9,11,55,4349,1362,109,470,1060,96,128,0.984,Cincinnati Reds,Riverfront Stadium,2315946,103,103,CIN,CIN,CIN,35931499
1992,AL,CLE,CLE,E,4,162,81,76,86,N,NA,N,N,674,5620,1495,227,24,127,448,885,144,67,45,44,746,671,4.11,13,7,46,4410,1507,159,566,890,141,176,0.978,Cleveland Indians,Cleveland Stadium,1224094,99,100,CLE,CLE,CLE,9373044
1992,AL,DET,DET,E,6,162,80,75,87,N,NA,N,N,791,5515,1411,256,16,182,675,1055,66,45,24,53,794,733,4.6,10,4,36,4307,1534,155,564,693,116,164,0.981,Detroit Tigers,Tiger Stadium,1423963,101,100,DET,DET,DET,27322834
1992,NL,HOU,HOU,W,4,162,81,81,81,N,NA,N,N,608,5480,1350,255,38,96,506,1025,139,54,48,40,668,603,3.72,5,12,45,4378,1386,114,539,978,114,125,0.981,Houston Astros,Astrodome,1211412,95,95,HOU,HOU,HOU,15407500
